0,1,2,3
8,28.0,55.0,53.0
9,54.0,54.0,53.0
10,28.0,55.0,21.0
11,54.0,54.0,21.0
12,27.0,27.0,53.0
13,54.0,27.0,53.0
14,27.0,27.0,21.0
15,54.0,27.0,21.0
