0,1,2,3
16,68.0,41.0,65.0
17,68.0,41.0,57.0
18,41.0,13.0,65.0
19,41.0,13.0,57.0
20,68.0,41.0,33.0
21,68.0,41.0,25.0
22,41.0,13.0,33.0
23,41.0,13.0,25.0
24,41.0,68.0,65.0
25,41.0,68.0,57.0
26,13.0,41.0,65.0
27,13.0,41.0,57.0
28,41.0,68.0,33.0
29,41.0,68.0,25.0
30,13.0,41.0,33.0
31,13.0,41.0,25.0
