0,1,2,3
16,21.0,60.0,57.0
17,21.0,60.0,49.0
18,60.0,60.0,57.0
19,60.0,60.0,49.0
20,21.0,60.0,25.0
21,21.0,60.0,17.0
22,60.0,60.0,25.0
23,60.0,60.0,17.0
24,21.0,21.0,57.0
25,21.0,21.0,49.0
26,60.0,21.0,57.0
27,60.0,21.0,49.0
28,21.0,21.0,25.0
29,21.0,21.0,17.0
30,60.0,21.0,25.0
31,60.0,21.0,17.0
